字詞號,字詞名,部首字,部首外筆劃數,總筆劃數,注音一式
06275,懠,心,14,17,ㄑㄧˊ
06276,薺,艸,14,18,(二)ㄑㄧˊ
06277,臍,肉,14,18,ㄑㄧˊ
06278,蠐,虫,14,20,ㄑㄧˊ
06279,畿,田,10,15,(二)（又音）ㄑㄧˊ
06280,乞,乙,2,3,(一)ㄑㄧˇ
06281,屺,山,3,6,ㄑㄧˇ
06282,杞,木,3,7,ㄑㄧˇ
06283,芑,艸,3,7,ㄑㄧˇ
06284,起,走,3,10,ㄑㄧˇ
06285,豈,豆,3,10,(一)ㄑㄧˇ
06286,啟,攴,7,11,ㄑㄧˇ
06287,棨,木,8,12,ㄑㄧˇ
06288,䏿,肉,8,12,ㄑㄧˇ
06289,綮,糸,8,14,(一)ㄑㄧˇ
06290,綺,糸,8,14,ㄑㄧˇ
06291,稽,禾,10,15,(二)ㄑㄧˇ
06292,乞,乙,2,3,(二)ㄑㄧˋ
06293,仡,人,3,5,(二)ㄑㄧˋ
06294,汔,水,3,6,ㄑㄧˋ
06295,犵,犬,3,6,ㄑㄧˋ
06296,迄,辵,3,7,ㄑㄧˋ
06297,訖,言,3,10,ㄑㄧˋ
06298,气,气,0,4,ㄑㄧˋ
06299,汽,水,4,7,ㄑㄧˋ
06300,氣,气,6,10,ㄑㄧˋ
06301,企,人,4,6,ㄑㄧˋ
06302,泣,水,5,8,ㄑㄧˋ
06303,妻,女,5,8,(二)ㄑㄧˋ
06304,契,大,6,9,(一)ㄑㄧˋ
06305,栔,木,6,10,ㄑㄧˋ
06306,瘈,疒,9,14,(三)ㄑㄧˋ
06307,砌,石,4,9,(一)ㄑㄧˋ
06308,亟,二,7,9,(二)ㄑㄧˋ
06309,棄,木,7,11,ㄑㄧˋ
06310,跂,足,4,11,(二)ㄑㄧˋ
06311,愒,心,9,12,(一)ㄑㄧˋ
06312,揭,手,9,12,(二)ㄑㄧˋ
06313,葺,艸,9,13,ㄑㄧˋ
06314,緝,糸,9,15,(一)ㄑㄧˋ
06315,憩,心,12,16,ㄑㄧˋ
06316,磧,石,11,16,ㄑㄧˋ
06317,器,口,13,16,ㄑㄧˋ
06318,蟿,虫,13,19,ㄑㄧˋ
06319,鏚,金,11,19,ㄑㄧˋ
06320,掐,手,8,11,ㄑㄧㄚ
06321,卡,卜,3,5,(二)ㄑㄧㄚˇ
06322,酠,酉,5,12,ㄑㄧㄚˇ
06323,洽,水,6,9,(一)ㄑㄧㄚˋ
06324,恰,心,6,9,ㄑㄧㄚˋ
06325,帢,巾,6,9,ㄑㄧㄚˋ
06326,楬,木,9,13,(二)ㄑㄧㄚˋ
06327,切,刀,2,4,(二)ㄑㄧㄝ
06328,伽,人,5,7,(一)ㄑㄧㄝˊ
06329,茄,艸,5,9,(一)ㄑㄧㄝˊ
06330,且,一,4,5,(一)ㄑㄧㄝˇ
06331,切,刀,2,4,(一)ㄑㄧㄝˋ
06332,砌,石,4,9,(二)ㄑㄧㄝˋ
06333,妾,女,5,8,ㄑㄧㄝˋ
06334,唼,口,8,11,(三)ㄑㄧㄝˋ
06335,踥,足,8,15,ㄑㄧㄝˋ
06336,鯜,魚,8,19,ㄑㄧㄝˋ
06337,怯,心,5,8,(二)（讀音）ㄑㄧㄝˋ
06338,朅,曰,10,14,ㄑㄧㄝˋ
06339,契,大,6,9,(二)ㄑㄧㄝˋ
06340,挈,手,6,10,ㄑㄧㄝˋ
06341,鍥,金,9,17,ㄑㄧㄝˋ
06342,愜,心,9,12,ㄑㄧㄝˋ
06343,篋,竹,9,15,ㄑㄧㄝˋ
06344,趄,走,5,12,(二)ㄑㄧㄝˋ
06345,慊,心,10,13,(二)ㄑㄧㄝˋ
06346,竊,穴,18,23,ㄑㄧㄝˋ
06347,雀,隹,3,11,(三)ㄑㄧㄠ
06348,鄗,邑,10,13,(二)ㄑㄧㄠ
06349,敲,攴,10,14,ㄑㄧㄠ
06350,鄡,邑,11,14,ㄑㄧㄠ
06351,頝,頁,6,15,ㄑㄧㄠ
06352,骹,骨,6,16,ㄑㄧㄠ
06353,墝,土,12,15,ㄑㄧㄠ
06354,磽,石,12,17,ㄑㄧㄠ
06355,趬,走,12,19,ㄑㄧㄠ
06356,蹺,足,12,19,ㄑㄧㄠ
06357,撬,手,12,15,(一)ㄑㄧㄠ
06358,橇,木,12,16,ㄑㄧㄠ
06359,鍬,金,9,17,ㄑㄧㄠ
06360,繑,糸,12,18,ㄑㄧㄠ
06361,蹻,足,12,19,(一)ㄑㄧㄠ
06362,招,手,5,8,(三)ㄑㄧㄠˊ
06363,荍,艸,6,10,ㄑㄧㄠˊ
06364,睄,目,7,12,ㄑㄧㄠˊ
06365,喬,口,9,12,(一)ㄑㄧㄠˊ
06366,僑,人,12,14,ㄑㄧㄠˊ
06367,憍,心,12,15,(二)（又音）ㄑㄧㄠˊ
06368,橋,木,12,16,ㄑㄧㄠˊ
06369,蕎,艸,12,16,ㄑㄧㄠˊ
06370,礄,石,12,17,ㄑㄧㄠˊ
06371,趫,走,12,19,ㄑㄧㄠˊ
06372,劁,刀,12,14,(一)ㄑㄧㄠˊ
06373,憔,心,12,15,ㄑㄧㄠˊ
06374,嫶,女,12,15,ㄑㄧㄠˊ
06375,樵,木,12,16,ㄑㄧㄠˊ
06376,蕉,艸,12,16,(二)ㄑㄧㄠˊ
06377,瞧,目,12,17,ㄑㄧㄠˊ
06378,譙,言,12,19,(一)ㄑㄧㄠˊ
06379,翹,羽,12,18,(一)ㄑㄧㄠˊ
06380,巧,工,2,5,ㄑㄧㄠˇ
06381,悄,心,7,10,ㄑㄧㄠˇ
06382,雀,隹,3,11,(二)（語音）ㄑㄧㄠˇ
06383,愀,心,9,12,(一)ㄑㄧㄠˇ
06384,鵲,鳥,8,19,(二)（又音）ㄑㄧㄠˇ
06385,俏,人,7,9,ㄑㄧㄠˋ
06386,峭,山,7,10,ㄑㄧㄠˋ
06387,帩,巾,7,10,ㄑㄧㄠˋ
06388,誚,言,7,14,ㄑㄧㄠˋ
06389,鞘,革,7,16,(一)ㄑㄧㄠˋ
06390,殼,殳,8,12,(二)（又音）ㄑㄧㄠˋ
06391,劁,刀,12,14,(二)（又音）ㄑㄧㄠˋ
06392,譙,言,12,19,(二)ㄑㄧㄠˋ
06393,撬,手,12,15,(二)（又音）ㄑㄧㄠˋ
06394,撽,手,13,16,ㄑㄧㄠˋ
06395,竅,穴,13,18,ㄑㄧㄠˋ
06396,躈,足,13,20,ㄑㄧㄠˋ
06397,翹,羽,12,18,(二)ㄑㄧㄠˋ
06398,丘,一,4,5,ㄑㄧㄡ
06399,坵,土,5,8,ㄑㄧㄡ
06400,邱,邑,5,8,ㄑㄧㄡ
06401,蚯,虫,5,11,ㄑㄧㄡ
06402,秋,禾,4,9,ㄑㄧㄡ
06403,楸,木,9,13,ㄑㄧㄡ
06404,萩,艸,9,13,ㄑㄧㄡ
06405,鞦,革,9,18,ㄑㄧㄡ
06406,鶖,鳥,9,20,ㄑㄧㄡ
06407,鰍,魚,9,20,ㄑㄧㄡ
06408,緧,糸,9,15,ㄑㄧㄡ
06409,龜,龜,0,16,(三)ㄑㄧㄡ
06410,仇,人,2,4,(二)ㄑㄧㄡˊ
06411,厹,厶,2,4,(二)ㄑㄧㄡˊ
06412,犰,犬,2,5,ㄑㄧㄡˊ
06413,朹,木,2,6,ㄑㄧㄡˊ
06414,艽,艸,2,6,(一)ㄑㄧㄡˊ
06415,訄,言,2,9,(一)ㄑㄧㄡˊ
06416,頄,頁,2,11,(二)（又音）ㄑㄧㄡˊ
06417,鼽,鼻,2,16,ㄑㄧㄡˊ
06418,囚,囗,2,5,ㄑㄧㄡˊ
06419,泅,水,5,8,ㄑㄧㄡˊ
06420,求,水,2,7,ㄑㄧㄡˊ
06421,俅,人,7,9,ㄑㄧㄡˊ
06422,球,玉,7,11,ㄑㄧㄡˊ
06423,逑,辵,7,11,ㄑㄧㄡˊ
06424,毬,毛,7,11,ㄑㄧㄡˊ
06425,裘,衣,7,13,ㄑㄧㄡˊ
06426,絿,糸,7,13,ㄑㄧㄡˊ
06427,賕,貝,7,14,ㄑㄧㄡˊ
06428,觩,角,7,14,ㄑㄧㄡˊ
06429,銶,金,7,15,ㄑㄧㄡˊ
06430,虯,虫,2,8,ㄑㄧㄡˊ
06431,觓,角,2,9,ㄑㄧㄡˊ
06432,酋,酉,2,9,ㄑㄧㄡˊ
06433,遒,辵,9,13,ㄑㄧㄡˊ
06434,蝤,虫,9,15,(一)ㄑㄧㄡˊ
06435,璆,玉,11,15,ㄑㄧㄡˊ
06436,糗,米,10,16,ㄑㄧㄡˇ
06437,千,十,1,3,ㄑㄧㄢ
06438,仟,人,3,5,ㄑㄧㄢ
06439,扦,手,3,6,ㄑㄧㄢ
06440,阡,阜,3,6,ㄑㄧㄢ
06441,芊,艸,3,7,ㄑㄧㄢ
06442,汧,水,4,7,ㄑㄧㄢ
06443,臤,臣,2,8,ㄑㄧㄢ
06444,掔,手,8,12,ㄑㄧㄢ
06445,慳,心,11,14,ㄑㄧㄢ
06446,牽,牛,7,11,ㄑㄧㄢ
06447,嵌,山,9,12,(一)ㄑㄧㄢ
06448,嗛,口,10,13,(一)ㄑㄧㄢ
06449,謙,言,10,17,(一)ㄑㄧㄢ
06450,鉛,金,5,13,(一)ㄑㄧㄢ
06451,僉,人,11,13,ㄑㄧㄢ
06452,簽,竹,13,19,ㄑㄧㄢ
06453,愆,心,9,13,ㄑㄧㄢ
06454,搴,手,10,14,ㄑㄧㄢ
06455,褰,衣,10,16,ㄑㄧㄢ
06456,騫,馬,10,20,(一)ㄑㄧㄢ
06457,遷,辵,11,15,ㄑㄧㄢ
06458,韆,革,15,24,ㄑㄧㄢ
06459,鋟,金,7,15,(一)ㄑㄧㄢ
06460,鵮,鳥,8,19,ㄑㄧㄢ
06461,籤,竹,17,23,ㄑㄧㄢ
06462,岒,山,4,7,ㄑㄧㄢˊ
06463,鈐,金,4,12,ㄑㄧㄢˊ
06464,黔,黑,4,16,ㄑㄧㄢˊ
06465,拑,手,5,8,ㄑㄧㄢˊ
06466,柑,木,5,9,(二)ㄑㄧㄢˊ
06467,鉗,金,5,13,ㄑㄧㄢˊ
06468,箝,竹,8,14,ㄑㄧㄢˊ
06469,黚,黑,5,17,ㄑㄧㄢˊ
06470,前,刀,7,9,ㄑㄧㄢˊ
06471,赶,走,3,10,(一)ㄑㄧㄢˊ
06472,虔,虍,4,10,ㄑㄧㄢˊ
06473,乾,乙,10,11,(一)ㄑㄧㄢˊ
06474,墘,土,11,14,ㄑㄧㄢˊ
06475,掮,手,8,11,ㄑㄧㄢˊ
06476,揵,手,9,12,(一)ㄑㄧㄢˊ
06476A,犍,牛,9,13,(二)ㄑㄧㄢˊ
06477,潛,水,12,15,ㄑㄧㄢˊ
06478,灊,水,18,21,ㄑㄧㄢˊ
06479,燂,火,12,16,ㄑㄧㄢˊ
06480,錢,金,8,16,(一)ㄑㄧㄢˊ
06481,螹,虫,11,17,(二)（又音）ㄑㄧㄢˊ
06482,淺,水,8,11,(一)ㄑㄧㄢˇ
06483,嗛,口,10,13,(三)ㄑㄧㄢˇ
06484,遣,辵,10,14,ㄑㄧㄢˇ
06485,繾,糸,14,20,ㄑㄧㄢˇ
06486,譴,言,14,21,ㄑㄧㄢˇ
06487,欠,欠,0,4,ㄑㄧㄢˋ
06488,芡,艸,4,8,ㄑㄧㄢˋ
06489,嵌,山,9,12,(二)ㄑㄧㄢˋ
06490,俔,人,7,9,(一)ㄑㄧㄢˋ
06491,茜,艸,6,10,ㄑㄧㄢˋ
06492,倩,人,8,10,ㄑㄧㄢˋ
06493,蒨,艸,10,14,ㄑㄧㄢˋ
06494,箐,竹,8,14,(二)ㄑㄧㄢˋ
06495,綪,糸,8,14,ㄑㄧㄢˋ
06496,傔,人,10,12,ㄑㄧㄢˋ
06497,慊,心,10,13,(一)ㄑㄧㄢˋ
06498,嗛,口,10,13,(四)ㄑㄧㄢˋ
06499,歉,欠,10,14,ㄑㄧㄢˋ
06500,謙,言,10,17,(二)ㄑㄧㄢˋ
06501,塹,土,11,14,ㄑㄧㄢˋ
06502,槧,木,11,15,ㄑㄧㄢˋ
06503,縴,糸,11,17,ㄑㄧㄢˋ
06504,侵,人,7,9,ㄑㄧㄣ
06505,駸,馬,7,17,ㄑㄧㄣ
06506,衾,衣,4,10,(一)ㄑㄧㄣ
06507,欽,欠,8,12,ㄑㄧㄣ
06508,廞,广,12,15,ㄑㄧㄣ
06509,嶔,山,12,15,ㄑㄧㄣ
06510,親,見,9,16,(一)ㄑㄧㄣ
06511,芩,艸,4,8,ㄑㄧㄣˊ
06512,矜,矛,4,9,(三)ㄑㄧㄣˊ
06513,衾,衣,4,10,(二)（又音）ㄑㄧㄣˊ
06514,琴,玉,8,12,ㄑㄧㄣˊ
06515,芹,艸,4,8,ㄑㄧㄣˊ
06516,秦,禾,5,10,ㄑㄧㄣˊ
06517,蓁,艸,10,14,(二)ㄑㄧㄣˊ
06518,螓,虫,10,16,ㄑㄧㄣˊ
06519,覃,襾,6,12,(二)ㄑㄧㄣˊ
06520,勤,力,11,13,ㄑㄧㄣˊ
06521,廑,广,11,14,(三)ㄑㄧㄣˊ
06522,慬,心,11,14,ㄑㄧㄣˊ
06523,懃,心,13,17,ㄑㄧㄣˊ
06524,禽,禸,8,13,ㄑㄧㄣˊ
06525,擒,手,13,16,ㄑㄧㄣˊ
06526,噙,口,13,16,ㄑㄧㄣˊ
06527,檎,木,13,17,ㄑㄧㄣˊ
06528,寢,宀,11,14,ㄑㄧㄣˇ
06529,鋟,金,7,15,(二)（又音）ㄑㄧㄣˇ
06530,螼,虫,11,17,ㄑㄧㄣˇ
06531,沁,水,4,7,ㄑㄧㄣˋ
06532,&92ef._104_0.gif;,心,6,10,ㄑㄧㄣˋ
06533,唚,口,7,10,ㄑㄧㄣˋ
06534,撳,手,12,15,ㄑㄧㄣˋ
06535,羌,羊,2,8,ㄑㄧㄤ
06536,蜣,虫,8,14,ㄑㄧㄤ
06537,矼,石,3,8,(一)ㄑㄧㄤ
06538,斨,斤,4,8,ㄑㄧㄤ
06539,將,寸,8,11,(三)ㄑㄧㄤ
06540,蹡,足,11,18,(一)ㄑㄧㄤ
06541,鏘,金,11,19,ㄑㄧㄤ
06542,椌,木,8,12,ㄑㄧㄤ
06543,腔,肉,8,12,ㄑㄧㄤ
06544,搶,手,10,13,(二)ㄑㄧㄤ
06545,嗆,口,10,13,(一)ㄑㄧㄤ
06546,瑲,玉,10,14,ㄑㄧㄤ
06547,槍,木,10,14,(一)ㄑㄧㄤ
06548,戧,戈,10,14,(二)ㄑㄧㄤ
06549,牄,爿,10,14,ㄑㄧㄤ
06550,蹌,足,10,17,(一)ㄑㄧㄤ
06551,鎗,金,10,18,(一)ㄑㄧㄤ
06552,錆,金,8,16,ㄑㄧㄤ
06553,鏹,金,11,19,(二)ㄑㄧㄤ
06554,爿,爿,0,4,(一)ㄑㄧㄤˊ
06555,戕,戈,4,8,ㄑㄧㄤˊ
06556,強,弓,8,11,(一)ㄑㄧㄤˊ
06557,廧,广,13,16,ㄑㄧㄤˊ
06558,嬙,女,13,16,ㄑㄧㄤˊ
06559,檣,木,13,17,ㄑㄧㄤˊ
06560,薔,艸,13,17,ㄑㄧㄤˊ
06561,牆,爿,13,17,ㄑㄧㄤˊ
06562,蘠,艸,17,21,ㄑㄧㄤˊ
06563,彊,弓,13,16,(一)ㄑㄧㄤˊ
06564,強,弓,8,11,(二)ㄑㄧㄤˇ
06565,襁,衣,11,17,ㄑㄧㄤˇ
06566,繈,糸,11,17,ㄑㄧㄤˇ
06567,鏹,金,11,19,(一)ㄑㄧㄤˇ
06568,羥,羊,7,13,(一)ㄑㄧㄤˇ
06569,搶,手,10,13,(一)ㄑㄧㄤˇ
06570,彊,弓,13,16,(二)ㄑㄧㄤˇ
06571,嗆,口,10,13,(二)ㄑㄧㄤˋ
06572,熗,火,10,14,ㄑㄧㄤˋ
06573,戧,戈,10,14,(一)ㄑㄧㄤˋ
06574,蹌,足,10,17,(二)ㄑㄧㄤˋ
06575,蹡,足,11,18,(二)ㄑㄧㄤˋ
06576,青,青,0,8,(一)ㄑㄧㄥ
06577,清,水,8,11,ㄑㄧㄥ
06578,圊,囗,8,11,ㄑㄧㄥ
06579,氰,气,8,12,ㄑㄧㄥ
06580,蜻,虫,8,14,ㄑㄧㄥ
06581,請,言,8,15,(二)ㄑㄧㄥ
06582,鯖,魚,8,19,(一)ㄑㄧㄥ
06583,卿,卩,8,10,ㄑㄧㄥ
06584,烴,火,7,11,ㄑㄧㄥ
06585,氫,气,7,11,ㄑㄧㄥ
06586,輕,車,7,14,ㄑㄧㄥ
06587,頃,頁,2,11,(一)ㄑㄧㄥ
06588,傾,人,11,13,(一)ㄑㄧㄥ
06589,勍,力,8,10,ㄑㄧㄥˊ
06590,黥,黑,8,20,ㄑㄧㄥˊ
06591,情,心,8,11,ㄑㄧㄥˊ
06592,晴,日,8,12,ㄑㄧㄥˊ
06593,請,言,8,15,(三)ㄑㄧㄥˊ
06594,殑,歹,7,11,ㄑㄧㄥˊ
06595,檠,木,13,17,ㄑㄧㄥˊ
06596,擎,手,13,17,ㄑㄧㄥˊ
06597,頃,頁,2,11,(二)ㄑㄧㄥˇ
06598,廎,广,11,14,ㄑㄧㄥˇ
06599,請,言,8,15,(一)ㄑㄧㄥˇ
06600,綮,糸,8,14,(二)ㄑㄧㄥˋ
06601,慶,心,11,15,ㄑㄧㄥˋ
06602,親,見,9,16,(二)ㄑㄧㄥˋ
06603,磬,石,11,16,ㄑㄧㄥˋ
06604,罄,缶,11,17,ㄑㄧㄥˋ
06605,謦,言,11,18,ㄑㄧㄥˋ
06606,&9ce9._104_0.gif;,凵,0,2,ㄑㄩ
06607,曲,曰,2,6,(一)ㄑㄩ
06608,蛐,虫,6,12,ㄑㄩ
06609,沏,水,4,7,(二)ㄑㄩ
06610,佉,人,5,7,ㄑㄩ
06611,呿,口,5,8,ㄑㄩ
06612,胠,肉,5,9,ㄑㄩ
06613,祛,示,5,10,ㄑㄩ
06614,袪,衣,5,11,ㄑㄩ
06615,屈,尸,5,8,ㄑㄩ
06616,詘,言,5,12,(一)ㄑㄩ
06617,镼,長,8,15,ㄑㄩ
06618,區,匸,9,11,(一)ㄑㄩ
06619,嶇,山,11,14,ㄑㄩ
06620,敺,攴,11,15,(一)ㄑㄩ
06621,軀,身,11,18,ㄑㄩ
06622,驅,馬,11,21,ㄑㄩ
06623,蛆,虫,5,11,(一)ㄑㄩ
06624,趨,走,10,17,(一)ㄑㄩ
06625,瞿,目,13,18,(一)ㄑㄩ
06626,劬,力,5,7,ㄑㄩˊ
06627,胊,肉,5,9,ㄑㄩˊ
06628,絇,糸,5,11,ㄑㄩˊ
06629,軥,車,5,12,ㄑㄩˊ
06630,鴝,鳥,5,16,ㄑㄩˊ
06631,鼩,鼠,5,18,ㄑㄩˊ
06632,渠,水,9,12,ㄑㄩˊ
06633,蕖,艸,12,16,ㄑㄩˊ
06634,磲,石,12,17,ㄑㄩˊ
06635,璩,玉,13,17,ㄑㄩˊ
06636,蘧,艸,17,21,ㄑㄩˊ
06637,籧,竹,17,23,(一)ㄑㄩˊ
06638,瞿,目,13,18,(二)（又音）ㄑㄩˊ
06639,氍,毛,18,22,ㄑㄩˊ
06640,臞,肉,18,22,ㄑㄩˊ
06641,蠷,虫,18,24,ㄑㄩˊ
06642,衢,行,18,24,ㄑㄩˊ
06643,躣,足,18,25,ㄑㄩˊ
06644,麴,麥,8,19,ㄑㄩˊ
06645,曲,曰,2,6,(二)ㄑㄩˇ
06646,取,又,6,8,ㄑㄩˇ
06647,娶,女,8,11,(一)（語音）ㄑㄩˇ
06648,麮,麥,5,16,(二)ㄑㄩˇ
06649,齲,齒,9,24,ㄑㄩˇ
06650,去,厶,3,5,ㄑㄩˋ
06651,麮,麥,5,16,(一)ㄑㄩˋ
06652,娶,女,8,11,(二)（讀音）ㄑㄩˋ
06653,趣,走,8,15,(一)ㄑㄩˋ
06654,漆,水,11,14,(二)ㄑㄩˋ
06655,闃,門,9,17,ㄑㄩˋ
06656,覷,見,12,19,ㄑㄩˋ
06657,炔,火,4,8,(二)ㄑㄩㄝ
06658,缺,缶,4,10,ㄑㄩㄝ
06659,闕,門,10,18,(二)ㄑㄩㄝ
06660,瘸,疒,11,16,ㄑㄩㄝˊ
06661,怯,心,5,8,(一)（語音）ㄑㄩㄝˋ
06662,恪,心,6,9,(二)（又音）ㄑㄩㄝˋ
06663,卻,卩,7,9,ㄑㄩㄝˋ
06664,埆,土,7,10,ㄑㄩㄝˋ
06665,确,石,7,12,ㄑㄩㄝˋ
06666,雀,隹,3,11,(一)（讀音）ㄑㄩㄝˋ
06667,殼,殳,8,12,(三)（又音）ㄑㄩㄝˋ
06668,愨,心,10,14,ㄑㄩㄝˋ
06669,碏,石,8,13,ㄑㄩㄝˋ
06670,踖,足,8,15,(二)ㄑㄩㄝˋ
06671,鵲,鳥,8,19,(一)ㄑㄩㄝˋ
06672,搉,手,10,13,ㄑㄩㄝˋ
06673,榷,木,10,14,ㄑㄩㄝˋ
06674,確,石,10,15,ㄑㄩㄝˋ
06675,碻,石,10,15,ㄑㄩㄝˋ
06676,闋,門,9,17,ㄑㄩㄝˋ
06677,闕,門,10,18,(一)ㄑㄩㄝˋ
06678,弮,弓,6,9,ㄑㄩㄢ
06679,圈,囗,8,11,(一)ㄑㄩㄢ
06680,棬,木,8,12,ㄑㄩㄢ
06681,悛,心,7,10,ㄑㄩㄢ
06682,全,入,4,6,ㄑㄩㄢˊ
06683,佺,人,6,8,ㄑㄩㄢˊ
06684,荃,艸,6,10,ㄑㄩㄢˊ
06685,牷,牛,6,10,ㄑㄩㄢˊ
06686,痊,疒,6,11,ㄑㄩㄢˊ
06687,筌,竹,6,12,ㄑㄩㄢˊ
06688,詮,言,6,13,ㄑㄩㄢˊ
06689,輇,車,6,13,ㄑㄩㄢˊ
06690,跧,足,6,13,ㄑㄩㄢˊ
06691,銓,金,6,14,ㄑㄩㄢˊ
06692,醛,酉,10,17,ㄑㄩㄢˊ
06693,卷,卩,6,8,(三)ㄑㄩㄢˊ
06694,拳,手,6,10,ㄑㄩㄢˊ
06695,惓,心,8,11,ㄑㄩㄢˊ
06696,蜷,虫,8,14,ㄑㄩㄢˊ
06697,踡,足,8,15,ㄑㄩㄢˊ
06698,鬈,髟,8,18,ㄑㄩㄢˊ
06699,泉,水,5,9,ㄑㄩㄢˊ
06700,縓,糸,10,16,ㄑㄩㄢˊ
06701,權,木,18,22,ㄑㄩㄢˊ
06702,顴,頁,18,27,ㄑㄩㄢˊ
06703,犬,犬,0,4,ㄑㄩㄢˇ
06704,畎,田,4,9,ㄑㄩㄢˇ
06705,甽,田,3,8,ㄑㄩㄢˇ
06706,綣,糸,8,14,ㄑㄩㄢˇ
06707,券,刀,6,8,ㄑㄩㄢˋ
06708,圈,囗,8,11,(二)ㄑㄩㄢˋ
06709,勸,力,18,20,ㄑㄩㄢˋ
06710,逡,辵,7,11,ㄑㄩㄣ
06711,踆,足,7,14,(二)ㄑㄩㄣ
06712,裙,衣,7,13,ㄑㄩㄣˊ
06713,群,羊,7,13,ㄑㄩㄣˊ
06714,麇,鹿,5,16,(二)ㄑㄩㄣˊ
06715,芎,艸,3,7,(一)（讀音）ㄑㄩㄥ
06716,穹,穴,3,8,(一)ㄑㄩㄥ
06717,銎,金,6,14,ㄑㄩㄥ
06718,邛,邑,3,6,ㄑㄩㄥˊ
06719,筇,竹,6,12,ㄑㄩㄥˊ
06720,芎,艸,3,7,(二)（又音）ㄑㄩㄥˊ
06721,穹,穴,3,8,(二)（又音）ㄑㄩㄥˊ
06722,惸,心,9,12,ㄑㄩㄥˊ
06723,蛩,虫,6,12,ㄑㄩㄥˊ
06724,跫,足,6,13,ㄑㄩㄥˊ
06725,煢,火,9,13,ㄑㄩㄥˊ
06726,窮,穴,10,15,ㄑㄩㄥˊ
06727,藭,艸,15,19,ㄑㄩㄥˊ
06728,瞏,目,10,15,ㄑㄩㄥˊ
06729,璚,玉,12,16,ㄑㄩㄥˊ
06730,嬛,女,13,16,(一)ㄑㄩㄥˊ
06731,瓊,玉,15,19,ㄑㄩㄥˊ
06732,藑,艸,15,19,ㄑㄩㄥˊ
06733,兮,八,2,4,ㄒㄧ
06734,西,襾,0,6,ㄒㄧ
06735,恓,心,6,9,ㄒㄧ
06736,栖,木,6,10,(一)ㄒㄧ
06737,氥,气,6,10,ㄒㄧ
06738,硒,石,6,11,ㄒㄧ
06739,粞,米,6,12,ㄒㄧ
06740,扱,手,4,7,ㄒㄧ
06741,吸,口,4,7,ㄒㄧ
06742,希,巾,4,7,ㄒㄧ
06743,浠,水,7,10,ㄒㄧ
06744,悕,心,7,10,ㄒㄧ
06745,唏,口,7,10,ㄒㄧ
06746,狶,犬,7,10,ㄒㄧ
06747,烯,火,7,11,ㄒㄧ
06748,晞,日,7,11,ㄒㄧ
06749,欷,欠,7,11,ㄒㄧ
06750,睎,目,7,12,ㄒㄧ
06751,稀,禾,7,12,ㄒㄧ
06752,豨,豕,7,14,ㄒㄧ
06753,析,木,4,8,ㄒㄧ
06754,淅,水,8,11,ㄒㄧ
06755,訢,言,4,11,(二)ㄒㄧ
06756,晰,日,8,12,ㄒㄧ
06757,皙,白,8,13,ㄒㄧ
06758,蜥,虫,8,14,ㄒㄧ
06759,屎,尸,6,9,(二)ㄒㄧ
06760,奚,大,7,10,ㄒㄧ
06761,傒,人,10,12,(一)ㄒㄧ
06762,溪,水,10,13,(一)ㄒㄧ
06763,徯,彳,10,13,ㄒㄧ
06764,磎,石,10,15,(一)ㄒㄧ
06765,螇,虫,10,16,ㄒㄧ
06766,蹊,足,10,17,ㄒㄧ
06767,貕,豸,10,17,ㄒㄧ
06768,谿,谷,10,17,(一)ㄒㄧ
06769,鼷,鼠,10,23,ㄒㄧ
06770,鸂,鳥,13,24,(一)ㄒㄧ
06771,娭,女,7,10,ㄒㄧ
06772,誒,言,7,14,(一)ㄒㄧ
06773,畦,田,6,11,(一)（讀音）ㄒㄧ
06774,悉,心,7,11,ㄒㄧ
06775,窸,穴,11,16,ㄒㄧ
06776,蟋,虫,11,17,ㄒㄧ
06777,棲,木,8,12,(二)（又音）ㄒㄧ
06778,犀,牛,8,12,ㄒㄧ
06779,樨,木,12,16,(一)ㄒㄧ
06780,媐,女,10,13,ㄒㄧ
06781,熙,火,10,14,(一)ㄒㄧ
06782,僖,人,12,14,ㄒㄧ
06783,嘻,口,12,15,ㄒㄧ
06784,嬉,女,12,15,ㄒㄧ
06785,熹,火,12,16,ㄒㄧ
06786,禧,示,12,17,(一)ㄒㄧ
06787,譆,言,12,19,ㄒㄧ
06788,饎,食,12,20,(一)ㄒㄧ
06789,撕,手,12,15,(二)ㄒㄧ
06790,噏,口,12,15,ㄒㄧ
06791,膝,肉,11,15,ㄒㄧ
06792,羲,羊,10,16,ㄒㄧ
06793,曦,日,16,20,ㄒㄧ
06794,犧,牛,16,20,ㄒㄧ
06795,螅,虫,10,16,ㄒㄧ
06796,釐,里,11,18,(二)ㄒㄧ
06797,醯,酉,11,18,ㄒㄧ
06798,嚱,口,17,20,ㄒㄧ
06799,巇,山,17,20,ㄒㄧ
06800,攜,手,18,21,(一)（讀音）ㄒㄧ
06801,酅,邑,18,21,ㄒㄧ
06802,蠵,虫,18,24,ㄒㄧ
06803,觿,角,18,25,ㄒㄧ
06804,昔,日,4,8,(一)ㄒㄧˊ
06805,惜,心,8,11,ㄒㄧˊ
06806,腊,肉,8,12,(一)ㄒㄧˊ
06807,席,巾,7,10,ㄒㄧˊ
06808,蓆,艸,10,14,ㄒㄧˊ
